VariantName,nsuCountRead,actif_count,ActRate,Nb_Mut
DCA_TM_301,46,0,,42
DCA_TM_4925,15,0,,40
DCA_TM_1990,31,0,,45
AZO_RM_30_mut_49,45,0,,9
DCA_TM_2169,40,0,,38
FULL_3D_CONST_537,49,0,,99
DCA_TM_111,45,0,,49
AZO_RU_30_mut_759,24,0,,15
DCA_TM_1979,33,0,,42
FULL_3D_CONST_604,87,0,,93
AZO_RM_999,55,0,,56
DCA_TM_3970,50,0,,41
AZO_RM_30_mut_923,132,0,,12
FULL_3D_CONST_799,36,0,,90
FULL_3D_CONST_921,81,0,,93
DCA_TM_4414,14,0,,39
DCA_TM_2071,50,0,,48
DCA_TM_3240,67,0,,41
AZO_RM_30_mut_853,70,0,,8
DCA_TM_4878,30,0,,40
DCA_SB_75_599,45,0,,70
DCA_SB_50_275,24,0,,86
AZO_RU_30_mut_136,55,0,,15
DCA_TM_2579,29,0,,49
AZO_RM_268,50,0,,56
DCA_TM_4070,104,0,,40
DCA_SB_75_405,80,0,,63
DCA_SB_75_193,84,0,,87
DCA_SB_50_203,42,0,,73
DCA_SB_75_654,22,0,,89
DCA_SB_50_625,40,0,,78
DCA_TM_305,28,0,,44
AZO_RU_30_mut_352,58,0,,18
AZO_RU_30_mut_470,32,0,,11
AZO_RU_30_mut_263,79,0,,23
AZO_RU_30_mut_62,59,0,,20
DCA_TM_1051,55,0,,40
AZO_RM_592,62,0,,58
DCA_SB_50_128,41,0,,55
FULL_3D_CONST_38,154,0,,87
AZO_RM_30_mut_378,76,0,,6
AZO_RM_907,200,0,,61
DCA_SB_50_229,52,0,,62
DCA_TM_557,41,0,,40
AZO_RM_32,31,0,,56
DCA_TM_152,17,0,,40
DCA_TM_2112,23,0,,37
DCA_TM_4222,80,0,,40
AZO_RM_478,57,0,,62
DCA_SB_75_773,59,0,,96
AZO_RU_30_mut_400,107,0,,16
DCA_SB_50_491,100,0,,67
MIN_CONST_395,98,0,,125
DCA_SB_50_63,39,0,,69
DCA_SB_50_341,37,0,,58
DCA_TM_4094,47,0,,47
AZO_RM_807,59,0,,62
AZO_RM_30_mut_879,41,0,,9
DCA_SB_75_198,47,0,,69
DCA_TM_3472,36,0,,50
DCA_TM_4240,42,0,,41
AZO_RU_30_mut_438,77,0,,18
DCA_TM_2729,10,0,,46
AZO_RM_30_mut_772,84,0,,8
FULL_3D_CONST_673,79,0,,98
AZO_RU_30_mut_923,125,0,,21
AZO_RM_30_mut_497,49,0,,7
DCA_SB_75_462,107,0,,71
DCA_SB_75_226,90,0,,67
DCA_TM_3974,31,0,,40
DCA_SB_50_299,39,0,,78
AZO_RM_363,51,0,,48
DCA_TM_184,65,0,,52
FULL_3D_CONST_646,10,0,,93
AZO_RU_30_mut_220,105,0,,14
DCA_TM_2434,39,0,,50
DCA_TM_97,29,0,,38
DCA_SB_50_387,60,0,,50
DCA_SB_75_266,163,0,,90
DCA_TM_274,19,0,,42
DCA_TM_3660,50,0,,41
DCA_TM_2962,35,0,,48
DCA_TM_3617,32,0,,45
DCA_TM_1835,57,0,,55
AZO_RM_914,94,0,,58
AZO_RM_30_mut_502,35,0,,10
DCA_SB_75_143,40,0,,35
AZO_RU_30_mut_313,143,0,,21
DCA_SB_50_593,62,0,,66
DCA_SB_75_676,143,0,,80
AZO_RM_836,48,0,,63
DCA_TM_848,23,0,,35
DCA_SB_50_64,81,0,,28
AZO_RU_30_mut_658,101,0,,18
DCA_SB_50_584,52,0,,66
DCA_TM_1376,26,0,,42
DCA_SB_50_799,26,0,,55
FULL_3D_CONST_632,42,0,,97
DCA_TM_1840,14,0,,42
DCA_SB_75_622,110,0,,81
DCA_SB_75_609,56,0,,58
DCA_TM_4933,73,0,,39
DCA_SB_75_501,44,0,,72
DCA_TM_3087,47,0,,46
AZO_RM_60,171,0,,63
DCA_TM_4302,17,0,,29
DCA_TM_3761,33,0,,46
DCA_SB_50_123,50,0,,72
DCA_SB_75_322,81,0,,75
DCA_SB_75_66,250,0,,103
AZO_RM_913,49,0,,57
AZO_RM_221,60,0,,51
DCA_SB_75_611,37,0,,97
DCA_TM_4781,19,0,,37
DCA_TM_4416,30,0,,52
AZO_RU_30_mut_700,48,0,,16
DCA_SB_50_434,59,0,,29
AZO_RM_30_mut_15,82,0,,9
DCA_SB_50_509,93,0,,68
DCA_SB_75_229,67,0,,68
DCA_SB_75_348,60,0,,29
AZO_RM_208,53,0,,54
AZO_RM_342,204,0,,57
DCA_TM_2472,17,0,,43
DCA_TM_673,22,0,,27
DCA_SB_75_148,20,0,,82
DCA_TM_70,6,0,,29
DCA_TM_591,45,0,,41
DCA_TM_1986,26,0,,44
DCA_SB_50_94,100,0,,77
AZO_RU_30_mut_716,23,0,,16
DCA_SB_50_628,103,0,,78
DCA_TM_635,21,0,,45
DCA_TM_3650,34,0,,40
DCA_TM_1093,34,0,,48
AZO_RU_30_mut_430,64,0,,20
DCA_TM_1474,64,0,,41
DCA_TM_3328,22,0,,36
DCA_SB_75_560,244,0,,63
DCA_TM_4100,111,0,,50
AZO_RU_30_mut_907,41,0,,14
NAT_GII_sel_CCCW010031751.1/12689-12897,39,0,,111
FULL_3D_CONST_523,19,0,,90
DCA_TM_4984,28,0,,42
AZO_RM_510,98,0,,52
DCA_TM_2458,25,0,,42
DCA_TM_4018,45,0,,40
DCA_TM_2922,40,0,,39
AZO_RU_30_mut_760,42,0,,20
DCA_TM_4895,38,0,,50
DCA_TM_759,5,0,,27
DCA_SB_50_421,100,0,,73
AZO_RM_30_mut_893,72,0,,9
DCA_TM_3596,83,0,,43
DCA_SB_75_579,161,0,,87
DCA_TM_2158,45,0,,43
DCA_TM_3126,7,0,,51
DCA_TM_51,28,0,,45
DCA_SB_50_876,20,0,,56
AZO_RU_30_mut_577,69,0,,12
FULL_3D_CONST_792,45,0,,90
AZO_RU_30_mut_963,40,0,,17
DCA_TM_2426,45,0,,29
AZO_RM_360,47,0,,56
DCA_TM_4653,35,0,,36
DCA_SB_50_234,22,0,,70
DCA_TM_465,23,0,,39
DCA_SB_50_219,72,0,,80
AZO_RM_30_mut_390,54,0,,8
DCA_SB_50_540,95,0,,83
AZO_RM_30_mut_920,155,0,,6
DCA_TM_2616,33,0,,40
AZO_RU_30_mut_812,21,0,,18
DCA_TM_3777,28,0,,36
AZO_RU_30_mut_354,126,0,,18
DCA_SB_75_793,36,0,,69
MIN_CONST_299,111,0,,129
DCA_TM_1035,22,0,,48
MIN_CONST_823,38,0,,130
MIN_CONST_62,91,0,,139
AZO_RU_30_mut_257,51,0,,15
NAT_GII_sel_LJUU01000065.1/12117-12328,56,0,,125
DCA_TM_4245,60,0,,47
AZO_RU_30_mut_386,54,0,,17
DCA_TM_4795,29,0,,37
AZO_RU_30_mut_299,82,0,,15
DCA_TM_2635,39,0,,31
MIN_CONST_149,170,0,,141
AZO_RU_30_mut_249,78,0,,22
DCA_TM_2274,52,0,,54
DCA_SB_75_347,166,0,,63
AZO_RU_30_mut_426,79,0,,18
DCA_TM_539,6,0,,49
AZO_RU_30_mut_587,69,0,,24
FULL_3D_CONST_555,110,0,,103
DCA_SB_75_756,21,0,,78
DCA_TM_4447,67,0,,43
AZO_RM_30_mut_18,38,0,,11
DCA_TM_1361,26,0,,39
DCA_TM_2007,78,0,,43
DCA_TM_2078,82,0,,43
DCA_TM_2871,36,0,,50
DCA_SB_50_521,12,0,,77
AZO_RM_694,13,0,,61
AZO_RM_768,33,0,,61
DCA_TM_2910,47,0,,41
DCA_TM_77,66,0,,48
DCA_SB_50_655,32,0,,75
DCA_TM_3768,55,0,,45
AZO_RM_536,96,0,,59
AZO_RM_30_mut_679,55,0,,12
DCA_TM_3576,22,0,,54
AZO_RM_357,135,0,,45
DCA_TM_1677,25,0,,42
DCA_SB_50_207,57,0,,59
DCA_TM_4684,46,0,,38
DCA_TM_2250,45,0,,41
DCA_TM_4096,62,0,,45
DCA_TM_254,45,0,,45
DCA_TM_3069,72,0,,47
DCA_TM_1855,22,0,,50
DCA_TM_4482,38,0,,25
FULL_3D_CONST_481,156,0,,96
DCA_SB_50_244,51,0,,75
AZO_RM_30_mut_507,17,0,,6
DCA_TM_3797,57,0,,43
AZO_RM_438,70,0,,60
DCA_TM_3027,64,0,,44
AZO_RM_330,159,0,,53
AZO_RM_662,27,0,,62
AZO_RM_165,46,0,,56
DCA_SB_75_621,38,0,,103
AZO_RU_30_mut_454,64,0,,14
AZO_RM_30_mut_512,58,0,,6
AZO_RU_30_mut_2,54,0,,18
FULL_3D_CONST_556,37,0,,89
AZO_RU_30_mut_418,89,0,,17
DCA_TM_1345,34,0,,45
DCA_TM_3490,43,0,,49
DCA_SB_75_72,79,0,,67
MIN_CONST_574,57,0,,130
AZO_RM_928,28,0,,58
DCA_TM_1706,60,0,,42
AZO_RU_30_mut_298,79,0,,19
AZO_RM_854,71,0,,57
DCA_SB_50_308,37,0,,69
DCA_TM_3803,51,0,,47
DCA_SB_50_693,38,0,,67
DCA_SB_50_179,256,0,,79
AZO_RM_30_mut_650,31,0,,7
AZO_RM_30_mut_564,55,0,,7
AZO_RM_30_mut_132,28,0,,7
AZO_RM_30_mut_614,30,0,,11
AZO_RU_30_mut_853,103,0,,17
DCA_SB_50_977,61,0,,80
DCA_TM_3159,42,0,,46
DCA_TM_1387,38,0,,51
DCA_TM_2856,61,0,,44
DCA_TM_4540,50,0,,42
FULL_3D_CONST_350,73,0,,96
DCA_SB_75_74,78,0,,58
DCA_SB_50_157,32,0,,64
AZO_RM_850,132,0,,57
DCA_SB_50_994,26,0,,51
DCA_TM_4929,82,0,,46
DCA_SB_75_528,53,0,,65
AZO_RU_30_mut_222,90,0,,19
DCA_SB_50_951,86,0,,78
DCA_TM_3312,16,0,,47
DCA_TM_1609,25,0,,41
DCA_TM_2717,56,0,,38
DCA_TM_2059,32,0,,49
FULL_3D_CONST_330,31,0,,94
AZO_RM_30_mut_474,58,0,,7
DCA_SB_50_353,48,0,,77
DCA_TM_1659,24,0,,43
DCA_TM_1922,33,0,,48
DCA_SB_75_206,39,0,,67
AZO_RU_30_mut_516,70,0,,17
AZO_RM_30_mut_383,84,0,,10
DCA_TM_3714,33,0,,50
FULL_3D_CONST_36,119,0,,83
DCA_TM_1262,105,0,,27
DCA_TM_1914,18,0,,44
DCA_SB_50_429,35,0,,77
FULL_3D_CONST_835,146,0,,79
DCA_SB_75_177,44,0,,41
DCA_TM_935,51,0,,47
DCA_TM_302,59,0,,40
DCA_TM_4998,16,0,,55
FULL_3D_CONST_826,101,0,,93
DCA_TM_4805,49,0,,45
AZO_RU_30_mut_681,155,0,,16
DCA_TM_2759,71,0,,51
AZO_RU_30_mut_342,30,0,,16
AZO_RM_30_mut_250,83,0,,11
DCA_SB_50_944,45,0,,56
DCA_SB_50_117,53,0,,20
DCA_TM_3,48,0,,50
DCA_SB_50_228,24,0,,73
DCA_TM_3157,15,0,,38
DCA_SB_50_333,47,0,,68
AZO_RU_30_mut_68,71,0,,14
AZO_RM_30_mut_156,75,0,,10
DCA_SB_50_395,74,0,,87
AZO_RU_30_mut_870,47,0,,16
AZO_RU_30_mut_869,69,0,,16
DCA_TM_3381,25,0,,41
AZO_RM_931,75,0,,55
AZO_RM_153,90,0,,60
DCA_TM_4078,49,0,,55
DCA_TM_2498,14,0,,51
DCA_TM_2043,49,0,,28
DCA_TM_3944,56,0,,49
DCA_TM_2542,40,0,,32
FULL_3D_CONST_793,87,0,,95
DCA_SB_50_354,46,0,,51
DCA_TM_2660,37,0,,30
FULL_3D_CONST_528,10,0,,98
DCA_TM_3896,20,0,,39
DCA_SB_50_654,58,0,,78
DCA_TM_891,3,0,,25
AZO_RU_30_mut_447,27,0,,17
DCA_SB_75_559,69,0,,68
DCA_TM_1799,56,0,,45
AZO_RM_30_mut_887,78,0,,8
DCA_SB_75_543,64,0,,68
DCA_SB_75_799,52,0,,69
FULL_3D_CONST_422,94,0,,89
DCA_TM_4536,52,0,,37
DCA_TM_2053,29,0,,36
DCA_TM_3249,22,0,,41
DCA_TM_3152,31,0,,38
AZO_RU_30_mut_258,42,0,,14
AZO_RM_500,67,0,,50
AZO_RM_788,47,0,,57
DCA_TM_96,45,0,,42
DCA_TM_2894,46,0,,43
DCA_TM_2259,30,0,,49
DCA_SB_75_523,30,0,,75
AZO_RM_30_mut_475,57,0,,7
DCA_TM_3550,30,0,,31
DCA_TM_476,28,0,,41
AZO_RU_30_mut_388,49,0,,16
DCA_TM_2131,29,0,,53
DCA_TM_4775,38,0,,40
DCA_TM_2163,122,0,,42
AZO_RM_909,155,0,,57
DCA_SB_75_400,58,0,,83
AZO_RU_30_mut_605,57,0,,19
AZO_RM_30_mut_865,58,0,,10
DCA_TM_380,57,0,,43
DCA_TM_1057,35,0,,42
AZO_RM_30_mut_47,37,0,,8
AZO_RM_30_mut_522,102,0,,10
DCA_TM_162,39,0,,26
DCA_TM_4307,54,0,,51
MIN_CONST_816,7,0,,130
AZO_RM_472,96,0,,62
AZO_RU_30_mut_671,48,0,,19
DCA_TM_3663,88,0,,43
AZO_RM_30_mut_435,58,0,,7
AZO_RM_30_mut_162,40,0,,5
DCA_TM_1114,86,0,,40
DCA_SB_50_254,56,0,,75
DCA_TM_954,41,0,,38
AZO_RU_30_mut_734,64,0,,18
AZO_RU_30_mut_169,65,0,,13
DCA_SB_75_465,32,0,,63
DCA_SB_75_402,105,0,,85
AZO_RM_30_mut_247,59,0,,8
AZO_RM_30_mut_62,62,0,,8
MIN_CONST_978,105,0,,133
DCA_SB_75_632,42,0,,70
DCA_SB_50_873,53,0,,66
FULL_3D_CONST_574,120,0,,100
AZO_RM_331,100,0,,50
AZO_RM_30_mut_38,48,0,,7
AZO_RM_30_mut_696,25,0,,7
DCA_TM_218,13,0,,36
FULL_3D_CONST_640,62,0,,96
DCA_TM_2275,28,0,,24
AZO_RM_30_mut_463,67,0,,8
AZO_RM_612,112,0,,68
AZO_RM_117,50,0,,58
DCA_TM_4345,46,0,,41
MIN_CONST_556,32,0,,126
DCA_TM_4954,48,0,,43
DCA_SB_75_65,31,0,,65
DCA_SB_50_12,69,0,,57
DCA_TM_4490,10,0,,48
DCA_SB_50_322,67,0,,29
FULL_3D_CONST_428,53,0,,93
AZO_RU_30_mut_682,47,0,,16
MIN_CONST_326,53,0,,126
DCA_TM_2745,51,0,,45
DCA_TM_3247,84,0,,49
FULL_3D_CONST_820,68,0,,89
DCA_TM_4118,57,0,,48
DCA_TM_3948,90,0,,49
DCA_TM_3457,23,0,,37
DCA_TM_2589,82,0,,52
AZO_RU_30_mut_903,57,0,,14
AZO_RU_30_mut_999,134,0,,15
DCA_SB_75_346,49,0,,69
DCA_SB_75_75,21,0,,98
AZO_RM_697,41,0,,53
AZO_RU_30_mut_896,200,0,,19
DCA_SB_50_842,77,0,,19
DCA_SB_50_586,38,0,,58
DCA_TM_1657,45,0,,46
DCA_TM_4311,22,0,,42
AZO_RU_30_mut_650,94,0,,19
DCA_SB_50_696,62,0,,57
DCA_TM_1266,34,0,,36
DCA_TM_3828,33,0,,41
DCA_SB_75_181,4,0,,82
AZO_RU_30_mut_82,142,0,,10
DCA_SB_50_507,87,0,,77
DCA_TM_2982,14,0,,45
AZO_RM_30_mut_337,77,0,,13
AZO_RM_30_mut_963,40,0,,6
AZO_RM_29,79,0,,55
FULL_3D_CONST_304,48,0,,90
AZO_RU_30_mut_537,120,0,,12
DCA_TM_3619,61,0,,48
DCA_TM_551,35,0,,51
DCA_SB_50_562,66,0,,79
AZO_RM_523,114,0,,55
AZO_RM_30_mut_872,58,0,,6
DCA_TM_207,44,0,,40
DCA_TM_3282,27,0,,40
AZO_RM_30_mut_823,33,0,,7
DCA_TM_1105,29,0,,49
DCA_TM_256,54,0,,37
DCA_SB_50_357,22,0,,78
DCA_TM_1625,32,0,,34
DCA_TM_903,17,0,,41
AZO_RM_739,54,0,,63
AZO_RM_30_mut_671,46,0,,8
FULL_3D_CONST_292,24,0,,96
AZO_RM_724,34,0,,64
AZO_RU_30_mut_329,133,0,,17
AZO_RM_30_mut_504,38,0,,6
DCA_SB_50_915,31,0,,78
DCA_TM_4067,53,0,,54
DCA_TM_1577,21,0,,43
AZO_RU_30_mut_375,42,0,,16
DCA_TM_3952,20,0,,51
DCA_SB_50_74,30,0,,68
AZO_RU_30_mut_512,51,0,,16
FULL_3D_CONST_44,39,0,,88
DCA_TM_999,47,0,,44
DCA_TM_951,52,0,,37
AZO_RU_30_mut_264,23,0,,17
DCA_TM_2673,86,0,,52
AZO_RU_30_mut_558,92,0,,17
AZO_RM_710,62,0,,54
AZO_RU_30_mut_241,41,0,,19
AZO_RU_30_mut_187,92,0,,14
DCA_TM_4901,48,0,,22
DCA_TM_35,13,0,,48
AZO_RM_562,25,0,,55
DCA_TM_1236,78,0,,39
AZO_RU_30_mut_918,21,0,,18
AZO_RU_30_mut_921,19,0,,15
DCA_SB_50_8,30,0,,79
DCA_TM_1842,11,0,,39
DCA_TM_4441,87,0,,38
DCA_TM_4626,31,0,,44
DCA_TM_463,30,0,,31
DCA_SB_50_844,79,0,,85
AZO_RM_471,66,0,,46
AZO_RM_30_mut_985,56,0,,9
DCA_TM_3303,23,0,,39
AZO_RM_30_mut_693,24,0,,8
DCA_TM_3263,22,0,,43
AZO_RM_231,74,0,,54
DCA_SB_75_126,67,0,,66
DCA_TM_4740,29,0,,39
DCA_TM_2317,2,0,,51
MIN_CONST_665,12,0,,125
DCA_TM_1870,66,0,,41
DCA_TM_1579,49,0,,46
DCA_TM_4849,16,0,,44
DCA_TM_220,45,0,,46
DCA_TM_3753,79,0,,41
DCA_SB_50_526,30,0,,60
DCA_SB_75_468,31,0,,95
DCA_TM_3259,65,0,,53
DCA_TM_1104,59,0,,54
AZO_RM_30_mut_61,47,0,,12
DCA_TM_2816,53,0,,47
AZO_RU_30_mut_472,35,0,,13
DCA_SB_75_734,58,0,,64
DCA_SB_50_692,29,0,,81
FULL_3D_CONST_261,73,0,,91
DCA_SB_50_557,123,0,,76
DCA_SB_50_230,56,0,,71
AZO_RU_30_mut_356,25,0,,19
AZO_RU_30_mut_506,136,0,,18
DCA_SB_75_212,87,0,,88
AZO_RM_30_mut_767,56,0,,8
DCA_TM_1059,25,0,,47
DCA_TM_4292,66,0,,29
DCA_SB_50_95,40,0,,67
DCA_TM_4779,31,0,,41
DCA_TM_4988,83,0,,44
DCA_TM_3123,20,0,,26
DCA_SB_75_475,70,0,,101
DCA_TM_505,35,0,,54
DCA_SB_75_527,128,0,,65
AZO_RM_781,84,0,,62
AZO_RM_665,55,0,,50
DCA_TM_4224,12,0,,41
DCA_SB_50_551,13,0,,79
DCA_SB_75_222,82,0,,83
MIN_CONST_560,20,0,,125
FULL_3D_CONST_562,50,0,,96
DCA_TM_391,15,0,,47
FULL_3D_CONST_300,39,0,,91
AZO_RU_30_mut_743,75,0,,19
DCA_TM_2720,38,0,,46
DCA_TM_3239,29,0,,52
DCA_TM_1436,29,0,,49
DCA_SB_75_636,86,0,,83
AZO_RU_30_mut_966,66,0,,16
AZO_RM_30_mut_820,47,0,,5
DCA_SB_75_749,127,0,,77
DCA_TM_1515,64,0,,52
DCA_TM_3988,73,0,,36
dca_azo_4,14,0,,46
DCA_TM_3441,33,0,,47
dca_tm_15,11,0,,94
FULL_3D_CONST_902,125,0,,89
DCA_TM_2798,9,0,,50
DCA_TM_4105,90,0,,48
DCA_SB_75_83,113,0,,93
MIN_CONST_957,78,0,,131
DCA_SB_50_470,75,0,,62
AZO_RU_30_mut_982,97,0,,16
DCA_TM_4462,12,0,,42
DCA_TM_4698,63,0,,43
AZO_RM_30_mut_205,32,0,,8
DCA_TM_2351,58,0,,50
AZO_RU_30_mut_325,94,0,,14
DCA_TM_4995,36,0,,42
AZO_RM_30_mut_718,37,0,,10
DCA_TM_4820,46,0,,47
DCA_SB_75_29,26,0,,94
DCA_TM_1665,62,0,,41
AZO_RM_30_mut_743,40,0,,10
DCA_SB_75_288,27,0,,100
DCA_TM_3398,35,0,,39
DCA_TM_2588,59,0,,46
AZO_RM_30_mut_747,86,0,,9
DCA_TM_3909,92,0,,49
DCA_SB_50_582,39,0,,76
AZO_RU_30_mut_345,42,0,,17
AZO_RU_30_mut_810,69,0,,14
FULL_3D_CONST_534,46,0,,98
DCA_TM_4897,89,0,,42
DCA_SB_50_208,38,0,,75
AZO_RM_437,45,0,,50
DCA_TM_2385,42,0,,49
FULL_3D_CONST_94,114,0,,93
DCA_SB_75_589,30,0,,85
DCA_TM_3131,45,0,,39
DCA_SB_50_446,18,0,,79
FULL_3D_CONST_712,103,0,,92
DCA_SB_75_583,64,0,,78
DCA_TM_3347,90,0,,52
AZO_RM_741,83,0,,58
DCA_TM_4238,21,0,,45
AZO_RU_30_mut_224,32,0,,21
DCA_TM_2612,64,0,,51
AZO_RM_200,88,0,,63
DCA_TM_1992,52,0,,41
AZO_RU_30_mut_653,92,0,,19
DCA_TM_107,19,0,,40
AZO_RM_30_mut_895,52,0,,9
FULL_3D_CONST_384,22,0,,96
DCA_TM_1916,16,0,,39
AZO_RU_30_mut_45,75,0,,15
DCA_TM_1505,35,0,,49
DCA_TM_2231,62,0,,41
DCA_SB_50_987,38,0,,49
AZO_RM_30_mut_796,51,0,,10
AZO_RU_30_mut_824,42,0,,13
DCA_TM_1683,40,0,,47
AZO_RM_30_mut_591,56,0,,6
AZO_RM_30_mut_60,82,0,,14
DCA_TM_4722,41,0,,51
FULL_3D_CONST_185,50,0,,96
DCA_TM_403,37,0,,48
DCA_SB_50_3,58,0,,64
DCA_TM_2886,33,0,,37
DCA_TM_563,32,0,,38
DCA_SB_50_14,68,0,,68
DCA_SB_75_343,60,0,,67
DCA_SB_75_786,59,0,,85
DCA_TM_4573,54,0,,49
DCA_TM_3934,92,0,,45
DCA_TM_3873,43,0,,46
DCA_TM_1340,35,0,,46
DCA_SB_50_530,68,0,,53
DCA_TM_1144,32,0,,27
DCA_TM_1747,40,0,,40
AZO_RU_30_mut_827,37,0,,16
AZO_RM_30_mut_859,64,0,,8
DCA_SB_50_143,49,0,,68
AZO_RM_86,103,0,,58
DCA_TM_1779,42,0,,39
FULL_3D_CONST_360,28,0,,96
FULL_3D_CONST_790,59,0,,95
AZO_RU_30_mut_173,76,0,,19
DCA_SB_75_788,71,0,,71
DCA_SB_75_433,110,0,,67
DCA_TM_2316,40,0,,45
DCA_SB_50_666,78,0,,74
DCA_SB_75_68,43,0,,43
AZO_RM_30_mut_815,39,0,,8
DCA_SB_50_752,50,0,,74
AZO_RU_30_mut_612,76,0,,16
AZO_RM_40,59,0,,67
DCA_TM_3463,20,0,,38
DCA_SB_75_242,172,0,,83
DCA_SB_50_538,47,0,,83
AZO_RM_300,24,0,,55
AZO_RM_868,18,0,,56
DCA_SB_50_973,81,0,,64
AZO_RU_30_mut_746,83,0,,19
AZO_RM_30_mut_42,118,0,,9
AZO_RU_30_mut_422,9,0,,15
DCA_TM_3504,20,0,,43
AZO_RM_941,59,0,,64
AZO_RM_30_mut_958,38,0,,10
DCA_TM_2695,42,0,,48
AZO_RU_30_mut_367,94,0,,19
AZO_RU_30_mut_634,58,0,,11
DCA_TM_4851,37,0,,42
AZO_RM_30_mut_816,57,0,,6
DCA_SB_50_85,15,0,,77
DCA_TM_4576,67,0,,42
AZO_RU_30_mut_213,125,0,,13
DCA_TM_2197,7,0,,39
DCA_TM_1487,9,0,,39
AZO_RM_344,32,0,,58
AZO_RM_207,39,0,,48
FULL_3D_CONST_437,36,0,,93
AZO_RM_30_mut_929,36,0,,8
AZO_RM_936,77,0,,53
DCA_TM_4339,84,0,,49
AZO_RU_30_mut_912,37,0,,14
DCA_SB_50_66,88,0,,71
DCA_TM_3100,26,0,,46
AZO_RM_965,101,0,,53
DCA_SB_75_526,12,0,,68
AZO_RM_30_mut_633,68,0,,8
AZO_RM_720,70,0,,53
DCA_TM_474,31,0,,42
AZO_RM_427,73,0,,65
DCA_TM_1106,58,0,,47
DCA_TM_1504,39,0,,40
DCA_SB_50_412,34,0,,61
DCA_TM_2395,126,0,,47
DCA_TM_3966,40,0,,45
DCA_TM_2528,65,0,,51
NAT_GII_sel_MHMQ01000017.1/9424-9234,28,0,,122
DCA_TM_985,53,0,,38
DCA_TM_3469,26,0,,45
DCA_TM_4356,35,0,,41
DCA_TM_4592,32,0,,38
DCA_SB_75_254,51,0,,58
AZO_RM_689,99,0,,58
DCA_SB_50_737,30,0,,79
DCA_SB_50_583,36,0,,79
DCA_TM_556,60,0,,38
DCA_TM_466,46,0,,48
AZO_RU_30_mut_88,69,0,,14
AZO_RU_30_mut_938,102,0,,17
DCA_TM_3532,54,0,,53
DCA_SB_50_71,59,0,,69
DCA_TM_1583,9,0,,39
DCA_TM_2295,73,0,,45
AZO_RM_193,24,0,,48
AZO_RM_343,147,0,,52
AZO_RM_663,50,0,,55
DCA_TM_1493,26,0,,38
DCA_TM_422,12,0,,43
AZO_RU_30_mut_276,28,0,,19
DCA_TM_303,34,0,,43
DCA_TM_4167,43,0,,33
AZO_RM_583,47,0,,60
DCA_SB_75_660,48,0,,103
DCA_TM_3364,89,0,,39
FULL_3D_CONST_567,31,0,,96
DCA_SB_75_784,178,0,,74
DCA_TM_2658,98,0,,48
DCA_TM_2659,21,0,,38
AZO_RM_396,106,0,,53
DCA_TM_3382,42,0,,51
DCA_TM_1406,52,0,,41
AZO_RM_30_mut_191,45,0,,7
DCA_TM_455,18,0,,41
DCA_SB_50_854,36,0,,73
AZO_RM_30_mut_207,31,0,,7
AZO_RM_968,69,0,,58
DCA_TM_1009,53,0,,40
AZO_RM_255,95,0,,53
DCA_TM_2478,46,0,,44
AZO_RM_30_mut_393,82,0,,6
DCA_TM_2121,21,0,,48
DCA_TM_4129,14,0,,42
AZO_RU_30_mut_779,73,0,,17
DCA_TM_2366,22,0,,50
DCA_TM_4108,29,0,,52
AZO_RM_30_mut_830,50,0,,7
DCA_TM_1259,92,0,,41
DCA_TM_1282,49,0,,40
FULL_3D_CONST_805,40,0,,94
DCA_TM_4595,62,0,,52
AZO_RM_219,51,0,,55
AZO_RM_30_mut_981,97,0,,10
AZO_RM_39,87,0,,52
AZO_RM_987,80,0,,59
AZO_RU_30_mut_115,47,0,,19
AZO_RU_30_mut_137,34,0,,15
DCA_TM_584,23,0,,43
AZO_RM_27,29,0,,57
DCA_SB_50_484,57,0,,79
AZO_RU_30_mut_625,89,0,,15
DCA_TM_518,27,0,,41
DCA_TM_3265,4,0,,42
AZO_RU_30_mut_421,70,0,,17
AZO_RM_558,31,0,,60
DCA_TM_621,23,0,,43
DCA_TM_3901,57,0,,48
AZO_RM_30_mut_777,28,0,,11
DCA_TM_3188,39,0,,53
FULL_3D_CONST_726,85,0,,94
DCA_SB_50_970,19,0,,80
FULL_3D_CONST_754,79,0,,83
DCA_SB_50_911,38,0,,14
AZO_RM_391,42,0,,58
DCA_SB_50_824,18,0,,76
DCA_TM_675,40,0,,39
DCA_SB_50_789,38,0,,79
AZO_RM_30_mut_23,38,0,,8
AZO_RU_30_mut_801,47,0,,14
AZO_RU_30_mut_807,47,0,,20
DCA_SB_75_295,71,0,,61
AZO_RM_539,132,0,,56
AZO_RM_30_mut_149,38,0,,13
DCA_TM_1007,49,0,,44
DCA_TM_3176,42,0,,48
DCA_SB_75_264,90,0,,81
DCA_SB_50_861,46,0,,75
AZO_RM_521,34,0,,60
DCA_TM_3744,72,0,,44
DCA_TM_658,23,0,,38
DCA_TM_750,54,0,,44
AZO_RM_30_mut_907,46,0,,8
MIN_CONST_468,47,0,,144
DCA_TM_3581,26,0,,43
AZO_RM_30_mut_197,122,0,,8
DCA_SB_50_32,98,0,,62
AZO_RU_30_mut_288,35,0,,17
DCA_TM_2641,66,0,,42
DCA_TM_4426,20,0,,51
